OBJECTID,EASTING,NORTHING
21931,531457,192161
21932,531965,192355
21933,531469,192034
21934,531914,192395
21935,531914,192395
21936,532543,192533
21937,532238,192519
21938,531786,192361
21939,531521,192607
21940,531544,192522
21941,531523,192445
21942,531521,192607
21943,531523,192445
21944,531124,192305
21945,531521,192607
21946,531567,192428
21947,531567,192428
21948,531567,192428
21949,531657,192536
21950,531567,192428
21951,532227,192107
21952,531912,192159
21953,531912,192159
21954,532181,192174
21955,532729,192376
21956,532633,192455
21957,532674,192087
21958,532904,191920
21959,532374,192216
21960,532697,192325
21961,532697,192325
21962,532729,192376
21963,529998,191742
21964,529974,191820
21965,529992,192061
21966,530180,191670
21967,529974,191820
21968,529953,191904
21969,529992,192061
21970,530112,191892
21971,530844,192006
21972,530832,191852
21973,530681,191871
21974,530691,192101
21975,530691,192101
21976,530844,192006
21977,530844,192006
21978,530691,192101
21979,530691,192101
21980,530428,191999
21981,530256,191880
21982,530256,191880
21983,530198,191690
21984,530529,191700
21985,530302,192001
21986,530529,191700
21987,530302,192001
21988,530302,192001
21989,530221,191986
21990,531218,191690
21991,531234,191785
21992,530952,191663
21993,530822,191772
21994,530952,191663
21995,530952,191663
21996,531218,191690
21997,530822,191772
21998,531239,191880
21999,530850,192758
22000,530897,192516
22001,530690,192558
22002,530995,192315
22003,530897,192516
22004,530945,192133
22005,530897,192516
22006,530945,192133
22007,530897,192516
22008,530897,192516
22009,530850,192758
22010,530897,192516
22011,530897,192516
22012,530897,192516
22013,530871,192179
22014,530806,192504
22015,530995,192315
22016,530920,192675
22017,530920,192675
22018,530920,192675
22019,530920,192675
22020,530995,192315
22021,530995,192315
22022,530920,192675
22023,530995,192315
22024,530897,192516
22025,530995,192315
22026,530995,192315
22027,530920,192675
22028,530920,192675
22029,530806,192643
22030,530897,192731
22031,530995,192315
22032,530467,192921
22033,530467,192921
22034,530384,192201
22035,530384,192201
22036,530155,193056
22037,530239,193016
22038,530421,192463
22039,530545,192300
22040,530387,192304
22041,530387,192073
22042,530732,192846
22043,530545,192300
22044,530387,192073
22045,530545,192300
22046,530155,193056
22047,530535,192474
22048,530706,192704
22049,533059,192577
22050,533451,192774
22051,533059,192577
22052,533059,192577
22053,533059,192577
22054,533059,192577
22055,533434,192397
22056,533288,192467
22057,533493,192455
22058,533288,192467
22059,533288,192467
22060,533288,192467
22061,533434,192397
22062,533434,192397
22063,533434,192397
22064,533568,192490
22065,533493,192455
22066,533451,192774
22067,533493,192455
22068,533493,192455
22069,533519,192771
22070,533493,192455
22071,533288,192467
22072,533493,192455
22073,533059,192577
22074,533059,192577
22075,532915,191735
22076,533080,192050
22077,532832,191842
22078,533165,191725
22079,532832,191842
22080,532832,191842
22081,532832,191842
22082,533814,191841
22083,533814,191841
22084,533914,191899
22085,533814,191841
22086,533814,191841
22087,533932,192136
22088,533932,192136
22089,533814,191841
22090,533914,191899
22091,533932,192136
22092,533939,191991
22093,533939,191991
22094,533939,191991
22095,533939,191991
22096,533814,191841
22097,533932,192136
22098,533985,191777
22099,533939,191991
22100,533914,191899
22101,533148,192289
22102,532895,192226
22103,532895,192226
22104,532934,192126
22105,532934,192126
22106,533153,192128
22107,533148,192289
22108,533148,192289
22109,533148,192289
22110,533153,192128
22111,532934,192126
22112,533494,191917
22113,533432,192280
22114,533607,192022
22115,533797,192309
22116,533674,192227
22117,533607,192022
22118,533432,192280
22119,533735,192262
22120,533432,192280
22121,533432,192280
22122,533432,192280
22123,533432,192280
22124,533674,192227
22125,533432,192280
22126,533432,192280
22127,533432,192280
22128,533432,192280
22129,533494,191917
22130,533797,192309
22131,533317,192028
22132,533673,192025
22133,533432,192280
22134,533432,192280
22135,533432,192280
22136,533674,192227
22137,533432,192280
22138,533303,192229
22139,533726,191933
22140,533432,192280
22141,533674,192227
22142,547228,180513
22143,547211,180584
22144,547228,180513
22145,547211,180584
22146,547211,180584
22147,547211,180584
22148,547211,180584
22149,547211,180584
22150,547211,180584
22151,547211,180584
22152,547211,180584
22153,547211,180584
22154,547211,180584
22155,547211,180584
22156,547211,180584
22157,547211,180584
22158,547211,180584
22159,547052,180806
22160,547192,180796
22161,546894,180560
22162,546894,180560
22163,546894,180560
22164,546894,180560
22165,546894,180560
22166,546894,180560
22167,546956,180544
22168,547000,180512
22169,547197,180338
22170,547197,180338
22171,547197,180338
22172,547019,180509
22173,547040,180404
22174,547040,180404
22175,546927,180766
22176,547019,180509
22177,547040,180404
22178,547019,180509
22179,547040,180404
22180,547239,180189
22181,547040,180404
22182,547197,180338
22183,547197,180338
22184,546559,180187
22185,546852,180172
22186,546589,180368
22187,546852,180172
22188,546755,180177
22189,546819,180296
22190,546589,180368
22191,546852,180172
22192,546852,180172
22193,546589,180368
22194,546589,180368
22195,546819,180296
22196,544967,179094
22197,544885,179632
22198,544886,179408
22199,544885,179632
22200,544967,179094
22201,544886,179408
22202,544885,179632
22203,544967,179094
22204,544967,179094
22205,544967,179094
22206,544967,179094
22207,544967,179094
22208,544967,179094
22209,544967,179094
22210,546783,180747
22211,546918,181077
22212,546439,180836
22213,546918,181077
22214,546268,180666
22215,546783,180747
22216,546268,180666
22217,546918,181077
22218,546439,180836
22219,546594,180694
22220,547085,181182
22221,546439,180836
22222,546268,180666
22223,546918,181077
22224,547168,181115
22225,546268,180666
22226,546268,180666
22227,546913,180902
22228,546678,180700
22229,547053,181021
22230,546783,180747
22231,547168,181115
22232,546741,180988
22233,547133,181020
22234,546741,180988
22235,546268,180666
22236,546268,180666
22237,546741,180988
22238,546594,180694
22239,546678,180700
22240,546911,180906
22241,546783,180747
22242,547085,181182
22243,546713,180792
22244,546594,180694
22245,545142,180368
22246,545084,180393
22247,545043,180295
22248,545043,180295
22249,545043,180295
22250,545043,180295
22251,545043,180295
22252,545108,180268
22253,544887,180045
22254,544887,180045
22255,544887,180045
22256,545064,180233
22257,544887,180045
22258,544887,180045
22259,544887,180045
22260,544887,180045
22261,544736,179948
22262,544736,179948
22263,544792,179929
22264,544736,179948
22265,544736,179948
22266,544887,180045
22267,545092,180076
22268,545108,180268
22269,545110,180227
22270,544736,179948
22271,545595,179354
22272,545595,179354
22273,545787,179321
22274,545345,179769
22275,545055,179801
22276,545648,179962
22277,545443,180219
22278,545857,180170
22279,546242,180854
22280,546242,180854
22281,546242,180854
22282,546242,180854
22283,546242,180854
22284,546242,180854
22285,546242,180854
22286,546242,180854
22287,545985,180447
22288,546242,180854
22289,546242,180854
22290,546242,180854
22291,545895,180340
22292,546242,180854
22293,545985,180447
22294,546242,180854
22295,546242,180854
22296,546242,180854
22297,546242,180854
22298,546242,180854
22299,546300,180107
22300,546345,180153
22301,546347,180552
22302,546175,180285
22303,546205,180151
22304,546175,180285
22305,546347,180552
22306,547318,179981
22307,547318,179981
22308,547141,179696
22309,547086,179827
22310,546919,179702
22311,546625,179363
22312,546629,179491
22313,546754,179699
22314,546625,179363
22315,546625,179363
22316,546625,179363
22317,546625,179363
22318,546754,179699
22319,546754,179699
22320,546813,179748
22321,546629,179491
22322,546434,179495
22323,546528,179257
22324,546528,179257
22325,546376,179376
22326,546434,179495
22327,546376,179376
22328,546376,179376
22329,546434,179495
22330,546866,179564
22331,547343,179445
22332,547343,179445
22333,547343,179445
22334,547343,179445
22335,546866,179564
22336,546866,179564
22337,547033,179340
22338,546898,179411
22339,546745,179243
22340,546898,179411
22341,546745,179243
22342,547343,179445
22343,547072,179407
22344,546745,179243
22345,546898,179411
22346,547343,179445
22347,547343,179445
22348,547343,179445
22349,546745,179243
22350,547343,179445
22351,546745,179243
22352,546898,179411
22353,546836,178903
22354,546981,179125
22355,547202,179092
22356,547202,179092
22357,547001,178943
22358,546836,178903
22359,546981,179125
22360,546989,178888
22361,546836,178903
22362,546836,178903
22363,546836,178903
22364,547283,179014
22365,546836,178903
22366,546836,178903
22367,546943,179188
22368,547202,179092
22369,546981,179125
22370,547304,179099
22371,546943,179188
22372,547202,179092
22373,547280,178911
22374,546433,178937
22375,546433,178937
22376,546551,179178
22377,546433,178937
22378,546328,179068
22379,541381,178670
22380,541381,178670
22381,541631,178748
22382,541030,178993
22383,541027,178822
22384,541682,178720
22385,542082,179005
22386,542082,179005
22387,541027,178822
22388,541618,178648
22389,541618,178648
22390,541381,178670
22391,541594,179001
22392,541618,178648
22393,541541,178822
22394,541450,179128
22395,542290,179253
22396,542290,179253
22397,542049,179195
22398,542534,179211
22399,542290,179253
22400,542290,179253
22401,542018,179244
22402,542577,179116
22403,542778,179179
22404,543027,179074
22405,542888,179200
22406,542704,179193
22407,542948,179013
22408,543027,179074
22409,542686,178940
22410,542778,179179
22411,542948,179013
22412,542774,179121
22413,542761,179017
22414,542774,179121
22415,542948,179013
22416,542778,179179
22417,542761,179017
22418,542778,179179
22419,542948,179013
22420,542686,178940
22421,542686,178940
22422,542966,179146
22423,542778,179179
22424,542962,179193
22425,542948,179013
22426,542948,179013
22427,542686,178940
22428,542761,179017
22429,542888,179200
22430,542704,179193
22431,542948,179013
22432,542962,179193
22433,544081,178916
22434,544081,178916
22435,543776,178886
22436,543776,178886
22437,543799,178838
22438,543776,178886
22439,544081,178916
22440,543776,178886
22441,544081,178916
22442,543891,178829
22443,543891,178829
22444,543846,179147
22445,543716,178957
22446,543776,178886
22447,543776,178886
22448,543776,178886
22449,543891,178829
22450,543948,178874
22451,543776,178886
22452,543948,178874
22453,543776,178886
22454,543776,178886
22455,543948,178874
22456,543716,178957
22457,543716,178957
22458,543716,178957
22459,543716,178957
22460,543948,178874
22461,543716,178957
22462,543776,178886
22463,543776,178886
22464,544316,179066
22465,544315,179315
22466,543953,179168
22467,544315,179315
22468,544090,179304
22469,544315,179315
22470,543953,179168
22471,544090,179304
22472,543953,179168
22473,543524,178952
22474,543658,178863
22475,543618,178843
22476,543618,178843
22477,543516,178796
22478,543357,178827
22479,543618,178843
22480,543618,178843
22481,543524,178952
22482,543432,178930
22483,543618,178843
22484,543432,178930
22485,543658,178863
22486,543524,178952
22487,543524,178952
22488,543618,178843
22489,543618,178843
22490,543524,178952
22491,543524,178952
22492,543524,178952
22493,543524,178952
22494,543524,178952
22495,543524,178952
22496,543524,178952
22497,543524,178952
22498,543524,178952
22499,543524,178952
22500,543524,178952
22501,543524,178952
22502,543524,178952
22503,543524,178952
22504,543524,178952
22505,543524,178952
22506,543382,178874
22507,543529,178805
22508,543524,178952
22509,543618,178843
22510,543618,178843
22511,543618,178843
22512,543618,178843
22513,543618,178843
22514,543524,178952
22515,543618,178843
22516,543618,178843
22517,543618,178843
22518,543529,178805
22519,543529,178805
22520,543529,178805
22521,543618,178843
22522,543432,178930
22523,544137,179336
22524,543428,179119
22525,543483,179088
22526,543428,179119
22527,543428,179119
22528,543258,178887
22529,543258,178887
22530,543258,178887
22531,543358,179227
22532,543273,179239
22533,543483,179088
22534,543258,178887
22535,543221,178795
22536,543258,178887
22537,543221,178795
22538,543140,178793
22539,543313,178711
22540,543483,179088
22541,543358,179227
22542,543370,179130
22543,543250,179049
22544,543250,179049
22545,543483,179088
22546,543322,178924
22547,543258,178887
22548,543370,179130
22549,543370,179130
22550,543483,179088
22551,543483,179088
22552,543370,179130
22553,543370,179130
22554,543428,179119
22555,543370,179130
22556,543370,179130
22557,543483,179088
22558,543370,179130
22559,543483,179088
22560,543370,179130
22561,543370,179130
22562,543358,179227
22563,543303,178898
22564,543046,178993
22565,543250,179049
22566,543483,179088
22567,543013,178792
22568,543370,179130
22569,543313,178711
22570,543013,178792
22571,543483,179088
22572,542729,178731
22573,542692,178820
22574,542873,178593
22575,543156,178595
22576,542827,178962
22577,543156,178595
22578,542949,178560
22579,542873,178593
22580,542949,178560
22581,542776,178893
22582,543156,178595
22583,543023,178713
22584,543156,178595
22585,542949,178560
22586,542776,178703
22587,542776,178893
22588,542776,178703
22589,542916,178810
22590,543156,178595
22591,542420,178844
22592,542359,178745
22593,542479,178700
22594,542150,178624
22595,542523,178832
22596,542358,178470
22597,542417,178598
22598,542417,178598
22599,542417,178598
22600,542412,178341
22601,542412,178341
22602,542419,178254
22603,542358,178470
22604,542358,178470
22605,542358,178470
22606,542246,178392
22607,542246,178392
22608,542358,178470
22609,542433,178349
22610,542671,178727
22611,542538,178531
22612,542538,178531
22613,542675,178627
22614,542671,178727
22615,542681,178536
22616,542675,178627
22617,542742,178596
22618,542742,178596
22619,542561,178989
22620,542189,178674
22621,542561,178989
22622,542484,179028
22623,542189,178674
22624,542227,178840
22625,542218,178911
22626,542484,179028
22627,542227,178840
22628,542227,178840
22629,542231,178982
22630,542189,178674
22631,542189,178674
22632,545368,178758
22633,545368,178758
22634,546059,179033
22635,545270,178753
22636,545242,178706
22637,545913,178989
22638,546059,179033
22639,545368,178758
22640,545447,178847
22641,545367,178654
22642,545270,178753
22643,545210,178742
22644,545367,178654
22645,545242,178706
22646,545636,178753
22647,545270,178753
22648,545146,178757
22649,546009,178990
22650,546009,178990
22651,545270,178753
22652,545146,178757
22653,544928,178784
22654,544973,178662
22655,544928,178784
22656,544928,178784
22657,545503,178692
22658,544928,178784
22659,545503,178692
22660,545563,178480
22661,545813,178585
22662,545733,178715
22663,545733,178715
22664,545801,178487
22665,545801,178487
22666,546150,178747
22667,545891,178514
22668,545801,178487
22669,545733,178715
22670,546134,178642
22671,545744,178636
22672,545024,178349
22673,545383,178525
22674,545383,178525
22675,545383,178525
22676,545383,178525
22677,545383,178525
22678,545383,178525
22679,545383,178525
22680,545383,178525
22681,545383,178525
22682,545383,178525
22683,545383,178525
22684,545319,178365
22685,545024,178349
22686,545383,178525
22687,545261,178577
22688,545221,178447
22689,545383,178525
22690,545147,178571
22691,545261,178577
22692,545261,178577
22693,545261,178577
22694,545261,178577
22695,545261,178577
22696,545319,178365
22697,545319,178365
22698,545383,178525
22699,545598,178071
22700,545664,178263
22701,545767,178234
22702,545608,178479
22703,545659,178304
22704,545732,178551
22705,545608,178479
22706,545584,178369
22707,545608,178479
22708,545732,178551
22709,545704,178359
22710,545608,178479
22711,545767,178234
22712,545608,178479
22713,544507,178863
22714,544507,178863
22715,544507,178863
22716,544680,178960
22717,544680,178960
22718,544557,178773
22719,544786,178683
22720,544704,178623
22721,544704,178623
22722,544786,178683
22723,544557,178773
22724,544557,178773
22725,544710,178863
22726,544704,178623
22727,544710,178863
22728,544710,178863
22729,544710,178863
22730,544710,178863
22731,544708,178317
22732,544948,178528
22733,544754,178523
22734,544708,178317
22735,544816,178475
22736,544948,178528
22737,544934,178430
22738,544986,178416
22739,544986,178416
22740,544934,178430
22741,544948,178528
22742,545257,178086
22743,545141,178161
22744,545257,178086
22745,545120,177962
22746,545293,178239
22747,545299,178205
22748,545299,178205
22749,545093,178146
22750,545016,178110
22751,545174,178054
22752,545257,178086
22753,545016,178110
22754,545141,178161
22755,545257,178086
22756,545031,177914
22757,544724,178041
22758,544877,178126
22759,544899,178208
22760,544871,178342
22761,544724,178041
22762,544921,178267
22763,545031,177914
22764,544580,179515
22765,544533,179455
22766,544405,179540
22767,544580,179515
22768,544580,179515
22769,544549,179166
22770,544315,179413
22771,544315,179413
22772,544508,179191
22773,544666,179226
22774,544508,179191
22775,546872,178496
22776,546799,178518
22777,546849,178611
22778,546849,178611
22779,546849,178611
22780,546799,178518
22781,546569,178792
22782,546872,178496
22783,546872,178496
22784,546799,178518
22785,546799,178518
22786,546799,178518
22787,547121,178713
22788,547144,178506
22789,547188,178722
22790,546925,178691
22791,547144,178506
22792,546925,178691
22793,546925,178691
22794,546925,178691
22795,547322,178828
22796,547135,178574
22797,547057,178705
22798,546393,178417
22799,546567,178508
22800,546250,178346
22801,546567,178508
22802,546567,178508
22803,546250,178346
22804,546435,178657
22805,546250,178346
22806,546250,178346
22807,546250,178346
22808,546250,178346
22809,546662,178368
22810,546662,178368
22811,547333,178692
22812,546616,178350
22813,546662,178368
22814,546605,178287
22815,546662,178368
22816,546662,178368
22817,547000,178408
22818,547000,178408
22819,546751,178412
22820,546690,178501
22821,546662,178368
22822,546662,178368
22823,546751,178412
22824,547104,177529
22825,547257,177662
22826,546662,178368
22827,547257,177662
22828,546662,178368
22829,544295,178721
22830,544174,178873
22831,544430,179176
22832,544444,178739
22833,544174,178873
22834,544430,179176
22835,544430,179176
22836,544126,178588
22837,544126,178588
22838,544126,178588
22839,544444,178739
22840,544065,178815
22841,544393,178163
22842,544156,178199
22843,544124,178337
22844,544393,178163
22845,544393,178163
22846,544393,178163
22847,544062,178303
22848,544393,178163
22849,544124,178337
22850,544124,178337
22851,544124,178337
22852,544062,178303
22853,544393,178163
22854,544246,178395
22855,544572,178584
22856,544507,178585
22857,544507,178585
22858,544636,178598
22859,544215,178475
22860,544572,178584
22861,544624,178573
22862,544572,178584
22863,544636,178598
22864,544215,178475
22865,544507,178585
22866,544572,178584
22867,544572,178584
22868,544457,177888
22869,544644,178003
22870,544514,177939
22871,544706,178052
22872,544436,178306
22873,544644,178003
22874,544644,178003
22875,544514,177939
22876,544553,178170
22877,544436,178306
22878,544004,178625
22879,543801,178711
22880,543801,178711
22881,544004,178625
22882,543849,178513
22883,543849,178513
22884,543849,178513
22885,543849,178513
22886,543339,178557
22887,543451,178727
22888,543451,178727
22889,543719,178592
22890,543617,178786
22891,543451,178727
22892,543785,178581
22893,543540,178649
22894,543692,178677
22895,543617,178786
22896,543617,178786
22897,543617,178786
22898,543692,178677
22899,543339,178557
22900,543692,178677
22901,543617,178786
22902,543692,178677
22903,543692,178677
22904,543617,178786
22905,543617,178786
22906,543539,178477
22907,543617,178786
22908,543692,178677
22909,543692,178677
22910,543617,178786
22911,543617,178786
22912,543692,178677
22913,543617,178786
22914,543692,178677
22915,543617,178786
22916,543617,178786
22917,543692,178677
22918,543692,178677
22919,543692,178677
22920,543692,178677
22921,543773,178702
22922,543692,178677
22923,543617,178786
22924,543559,178624
22925,543719,178592
22926,543451,178727
22927,543617,178786
22928,543339,178557
22929,543800,177981
22930,543544,178120
22931,543725,178091
22932,543400,177876
22933,543501,177944
22934,543780,178125
22935,543400,177876
22936,543758,178231
22937,543589,177948
22938,543620,178314
22939,544077,177924
22940,543778,177892
22941,543906,177788
22942,543818,177827
22943,543868,177916
22944,543868,177916
22945,544098,178050
22946,543778,177892
22947,543818,177827
22948,543778,177892
22949,543909,178210
22950,543818,177827
22951,543868,178426
22952,543818,177827
22953,543868,177916
22954,543764,177734
22955,543677,177917
22956,543764,177734
22957,543764,177734
22958,543761,177631
22959,543764,177734
22960,543677,177917
22961,543764,177734
22962,543764,177734
22963,543764,177734
22964,544022,177747
22965,543761,177631
22966,543764,177734
22967,543764,177734
22968,544022,177747
22969,543764,177734
22970,543761,177631
22971,544022,177747
22972,543764,177734
22973,544022,177747
22974,543764,177734
22975,544022,177747
22976,544022,177747
22977,544132,177876
22978,544369,177655
22979,544003,177578
22980,544003,177578
22981,544454,177782
22982,544454,177782
22983,544367,177570
22984,544316,177701
22985,544274,177535
22986,544371,177823
22987,544369,177655
22988,544483,177796
22989,544483,177796
22990,544483,177796
22991,544003,177578
22992,544483,177796
22993,544483,177796
22994,542145,177507
22995,542095,178134
22996,541695,178090
22997,542314,177971
22998,541685,177821
22999,542314,177971
23000,541685,177821
23001,541685,177821
23002,541685,177821
23003,541893,177928
23004,541695,178090
23005,541574,178485
23006,541286,178407
23007,541761,178471
23008,541607,178054
23009,541253,178367
23010,541253,178367
23011,541253,178367
23012,541599,178255
23013,541798,178397
23014,541657,178254
23015,541607,178054
23016,541574,178485
23017,541253,178367
23018,541761,178471
23019,541253,178367
23020,541253,178367
23021,541399,178492
23022,541399,178492
23023,541253,178367
23024,541320,177865
23025,541323,177687
23026,541566,177899
23027,541566,177899
23028,541566,177899
23029,541320,177865
23030,541555,177851
23031,541606,177859
23032,541323,177687
23033,541541,177867
23034,541320,177865
23035,541497,178354
23036,541606,177859
23037,541468,178019
23038,541343,177967
23039,541606,177859
23040,541320,177865
23041,541323,177687
23042,541323,177687
23043,541333,178330
23044,541064,177348
23045,541131,177185
23046,541131,177185
23047,541927,177874
23048,541064,177348
23049,541414,177457
23050,541489,177624
23051,541160,177384
23052,541414,177457
23053,541362,177228
23054,541362,177228
23055,541160,177384
23056,541280,177353
23057,541160,177384
23058,541362,177228
23059,541131,177185
23060,541131,177185
23061,541064,177348
23062,541362,177228
23063,541064,177348
23064,541131,177185
23065,541317,178075
23066,541317,178075
23067,541317,178075
23068,541050,178120
23069,541033,178308
23070,541213,178040
23071,541033,178308
23072,540918,177905
23073,540683,177901
23074,540558,177802
23075,540558,177802
23076,540843,178138
23077,540843,178138
23078,540843,178138
23079,540843,178138
23080,540918,177905
23081,540558,177802
23082,540699,177456
23083,540806,177784
23084,540806,177784
23085,540669,177658
23086,541173,177627
23087,541031,177791
23088,541090,177406
23089,541173,177627
23090,541039,177934
23091,541173,177627
23092,541176,177599
23093,541039,177934
23094,543595,177610
23095,543502,177870
23096,543502,177870
23097,543549,177683
23098,543595,177610
23099,543339,178082
23100,543339,178082
23101,543058,177001
23102,543385,177425
23103,542455,177360
23104,542455,177360
23105,542455,177360
23106,543205,177790
23107,542544,176758
23108,543385,177425
23109,542455,177360
23110,543205,177790
23111,542544,176758
23112,543058,177001
23113,543385,177425
23114,543385,177425
23115,542455,177360
23116,542455,177360
23117,542455,177360
23118,542455,177360
23119,542455,177360
23120,542455,177360
23121,542455,177360
23122,542455,177360
23123,542544,176758
23124,542455,177360
23125,542455,177360
23126,543251,177093
23127,543126,177823
23128,542455,177360
23129,542455,177360
23130,542455,177360
23131,542455,177360
23132,542455,177360
23133,543277,177684
23134,543311,177824
23135,543273,177608
23136,543385,177714
23137,543311,177824
23138,543290,177430
23139,543273,177608
23140,543426,177693
23141,543385,177714
23142,543273,177608
23143,543311,177824
23144,540416,177160
23145,540416,177160
23146,540416,177160
23147,540288,177619
23148,540416,177160
23149,540413,177682
23150,540416,177160
23151,540484,177282
23152,540286,177837
23153,539842,177859
23154,539842,177859
23155,540076,178009
23156,540261,177879
23157,539644,177918
23158,539644,177918
23159,539644,177918
23160,540084,177726
23161,539985,177684
23162,540119,177314
23163,540025,177634
23164,540084,177726
23165,540084,177726
23166,540119,177314
23167,539845,177344
23168,539845,177344
23169,539651,177602
23170,539438,177667
23171,539447,177880
23172,539447,177880
23173,539467,177481
23174,539670,177357
23175,539670,177357
23176,539467,177481
23177,539651,177602
23178,539467,177481
23179,539154,177855
23180,539806,177447
23181,539651,177602
23182,539447,177880
23183,539467,177481
23184,545573,177092
23185,545573,177092
23186,545732,177105
23187,545673,177073
23188,545673,177073
23189,545673,177073
23190,545673,177073
23191,545514,176996
23192,544897,177685
23193,544701,177677
23194,544603,177775
23195,544701,177677
23196,545059,177594
23197,544701,177677
23198,545055,177678
23199,544603,177775
23200,545073,177713
23201,544897,177685
23202,544657,177606
23203,544885,177555
23204,544603,177775
23205,544657,177606
23206,544657,177606
23207,544897,177685
23208,544881,177045
23209,544967,177257
23210,544314,175716
23211,545021,177501
23212,545067,177468
23213,544976,177507
23214,544976,177507
23215,542109,176925
23216,542176,177018
23217,542353,176765
23218,542341,177143
23219,542021,176792
23220,542021,176792
23221,542353,176765
23222,542353,176765
23223,542286,176980
23224,542295,177013
23225,542188,176832
23226,542105,176624
23227,542366,176526
23228,542105,176624
23229,542188,176832
23230,542341,177143
23231,542423,176737
23232,542176,177018
23233,542176,177018
23234,542021,176792
23235,542105,176624
23236,542423,176737
23237,541554,177122
23238,541828,177455
23239,541554,177122
23240,541721,177401
23241,541554,177302
23242,541774,177314
23243,541555,177221
23244,541554,177122
23245,541614,177401
23246,541555,177221
23247,541554,177122
23248,542015,176982
23249,541687,176873
23250,541808,177013
23251,541944,177251
23252,541897,177356
23253,541916,177328
23254,542051,177420
23255,542051,177420
23256,541916,177328
23257,541808,177013
23258,542051,177420
23259,541944,177251
23260,541523,176768
23261,542015,176982
23262,541916,177328
23263,541808,177013
23264,541808,177013
23265,541687,176873
23266,541687,176873
23267,541944,177251
23268,540793,177196
23269,541308,177089
23270,540860,177161
23271,540734,177024
23272,541222,176979
23273,541222,176979
23274,541308,177089
23275,540739,177208
23276,540721,176989
23277,540951,177125
23278,540951,177125
23279,540910,177179
23280,540951,177125
23281,541444,176897
23282,540951,177125
23283,541433,177015
23284,541310,176855
23285,540951,177125
23286,540721,176989
23287,541433,177015
23288,541308,177089
23289,540951,177125
23290,540951,177125
23291,540951,177125
23292,543400,177234
23293,543175,176623
23294,543175,176623
23295,543188,176702
23296,544001,176992
23297,543863,177217
23298,544127,176921
23299,544001,176992
23300,543831,177316
23301,544005,177478
23302,544432,177571
23303,543981,177399
23304,544531,177769
23305,544501,177661
23306,544501,177661
23307,543981,177399
23308,544413,177526
23309,543981,177399
23310,543813,176447
23311,543628,176404
23312,543647,176840
23313,543647,176840
23314,543353,176636
23315,543689,176395
23316,543720,177526
23317,543677,177248
23318,543509,177330
23319,543509,177330
23320,543718,177133
23321,543771,177334
23322,543657,177368
23323,539969,177199
23324,540391,177240
23325,540337,177284
23326,540391,177240
23327,540391,177240
23328,539969,177199
23329,540207,177076
23330,539969,177199
23331,540078,177090
23332,540391,177240
23333,540337,177284
23334,539752,177227
23335,539940,176948
23336,540078,177090
23337,540176,176939
23338,540315,177313
23339,540176,176939
23340,539940,176948
23341,539844,176946
23342,540207,177076
23343,539969,177199
23344,540391,177240
23345,540337,177284
23346,540176,176939
23347,540854,176322
23348,540854,176322
23349,540840,176380
23350,540940,176213
23351,540641,176696
23352,540641,176696
23353,540641,176696
23354,540875,176641
23355,540854,176322
23356,540508,176564
23357,540795,176519
23358,540829,176426
23359,540829,176426
23360,540737,176435
23361,540651,176846
23362,540085,176638
23363,540651,176846
23364,540651,176846
23365,540651,176846
23366,540085,176638
23367,539689,175921
23368,539924,176465
23369,541561,176640
23370,541646,176660
23371,541441,175970
23372,541107,176292
23373,541107,176292
23374,541265,176379
23375,541107,176292
23376,541171,176824
23377,541107,176292
23378,540939,176842
23379,541107,176292
23380,542208,175980
23381,542023,176322
23382,542023,176322
23383,542297,176304
23384,542297,176304
23385,542023,176322
23386,542677,176592
23387,542104,175985
23388,541845,175917
23389,541614,175834
23390,541687,175874
23391,541699,176082
23392,541845,175917
23393,541647,175990
23394,541857,176015
23395,541614,175834
23396,543636,175509
23397,543305,175543
23398,543636,175509
23399,543636,175509
23400,543627,175647
23401,543248,175429
23402,543375,175745
23403,543103,175387
23404,542985,176095
23405,542856,175884
23406,543372,175837
23407,543053,175906
23408,542985,176095
23409,542842,175822
23410,542842,175822
23411,543053,175906
23412,542699,176224
23413,542585,175947
23414,542585,175947
23415,542585,175947
23416,542883,175467
23417,542883,175467
23418,542883,175467
23419,542427,175901
23420,542672,175920
23421,542973,175753
23422,542973,175753
23423,542735,175891
23424,541796,174772
23425,541874,174919
23426,542044,174934
23427,541874,174919
23428,541874,174919
23429,541874,174919
23430,541763,174694
23431,541651,174885
23432,541988,174941
23433,541874,174919
23434,541874,174919
23435,541988,174941
23436,542413,174670
23437,542380,175311
23438,542380,175311
23439,542380,175311
23440,542380,175311
23441,542380,175311
23442,542530,175153
23443,542530,174674
23444,542396,174826
23445,542530,175153
23446,542380,175311
23447,542380,175311
23448,542514,174746
23449,542380,175311
23450,542366,175228
23451,542240,174663
23452,542199,174540
23453,542287,174583
23454,542530,175153
23455,542326,174802
23456,542413,174670
23457,542396,174826
23458,542530,174674
23459,542530,175153
23460,542240,174663
23461,542240,174663
23462,542530,175153
23463,541658,175532
23464,541513,175444
23465,541393,175583
23466,541445,175608
23467,541393,175583
23468,542210,175895
23469,542210,175895
23470,542431,175727
23471,542178,175595
23472,541971,175775
23473,542302,175570
23474,541872,175510
23475,541952,175428
23476,541872,175510
23477,541810,175069
23478,541872,175510
23479,542100,175324
23480,541701,175485
23481,542021,175372
23482,541764,175410
23483,541701,175485
